total,pospercent,BTC_change,BTC_change_L1,BTC_change_L2,BTC_change_L3,BTC_change_L4,SPY_change,SPY_change_L1,SPY_change_L2,SPY_change_L3,SPY_change_L4,VXX_change_L1,VXX_change_L2,VXX_change_L3,VXX_change_L4,XAU_change,XAU_change_L1,XAU_change_L2,XAU_change_L3,XAU_change_L4,change_L1,change_L2,change_L3,change_L4,change
18,0.8888888888888888,-0.005501883474148261,0.007965216558068144,0.003214352232923323,-0.001841101542447321,-0.006038352179588813,-0.0008129168204256132,0.002143841012750558,-0.0010707727231356046,-0.0028454893921437963,0.0006838118235339419,-0.014921533316182067,0.004263015114326363,0.009388446994393007,-0.010962084085633372,0.0006629424897390823,0.001882757233991894,0.0008534313077874778,-2.178569523314522e-05,0.0004613432885869351,-0.006329540098309883,0.004599878238517263,-0.0007435446802758205,-6.75904021627538e-05,-0.017483228298434628
20,1.0,-0.0026705699605688027,-0.005501883474148261,0.007965216558068144,0.003214352232923323,-0.001841101542447321,0.00023015698847617116,-0.0008129168204256132,0.002143841012750558,-0.0010707727231356046,-0.0028454893921437963,-0.002611647949856355,-0.014921533316182067,0.004263015114326363,0.009388446994393007,0.00022227263680485443,0.0006629424897390823,0.001882757233991894,0.0008534313077874778,-2.178569523314522e-05,-0.017483228298434628,-0.006329540098309883,0.004599878238517263,-0.0007435446802758205,-0.006552176012138866
20,0.7,0.00255192202859833,-0.0026705699605688027,-0.005501883474148261,0.007965216558068144,0.003214352232923323,-0.0008347960101031671,0.00023015698847617116,-0.0008129168204256132,0.002143841012750558,-0.0010707727231356046,-0.006938989264205331,-0.002611647949856355,-0.014921533316182067,0.004263015114326363,-0.00011646891302785622,0.00022227263680485443,0.0006629424897390823,0.001882757233991894,0.0008534313077874778,-0.006552176012138866,-0.017483228298434628,-0.006329540098309883,0.004599878238517263,-0.005415162454873612
18,0.8888888888888888,0.0013862415525904836,0.00255192202859833,-0.0026705699605688027,-0.005501883474148261,0.007965216558068144,-0.001446046402022394,-0.0008347960101031671,0.00023015698847617116,-0.0008129168204256132,0.002143841012750558,-0.006328279499011047,-0.006938989264205331,-0.002611647949856355,-0.014921533316182067,-0.00014055830873549446,-0.00011646891302785622,0.00022227263680485443,0.0006629424897390823,0.001882757233991894,-0.005415162454873612,-0.006552176012138866,-0.017483228298434628,-0.006329540098309883,-0.0006980315510259905
12,0.6666666666666666,-0.004469213740594613,0.0013862415525904836,0.00255192202859833,-0.0026705699605688027,-0.005501883474148261,0.0,-0.001446046402022394,-0.0008347960101031671,0.00023015698847617116,-0.0008129168204256132,-0.0011941090619610462,-0.006328279499011047,-0.006938989264205331,-0.002611647949856355,0.00012248386135937928,-0.00014055830873549446,-0.00011646891302785622,0.00022227263680485443,0.0006629424897390823,-0.0006980315510259905,-0.005415162454873612,-0.006552176012138866,-0.017483228298434628,0.0024448169879853765
10,0.6,-0.003955838457942229,-0.004469213740594613,0.0013862415525904836,0.00255192202859833,-0.0026705699605688027,0.0,0.0,-0.001446046402022394,-0.0008347960101031671,0.00023015698847617116,0.0,-0.0011941090619610462,-0.006328279499011047,-0.006938989264205331,0.0,0.00012248386135937928,-0.00014055830873549446,-0.00011646891302785622,0.00022227263680485443,0.0024448169879853765,-0.0006980315510259905,-0.005415162454873612,-0.006552176012138866,0.004947390425754428
20,0.9,0.005524063978048055,-0.003955838457942229,-0.004469213740594613,0.0013862415525904836,0.00255192202859833,0.0,0.0,0.0,-0.001446046402022394,-0.0008347960101031671,0.0,0.0,-0.0011941090619610462,-0.006328279499011047,0.0,0.0,0.00012248386135937928,-0.00014055830873549446,-0.00011646891302785622,0.004947390425754428,0.0024448169879853765,-0.0006980315510259905,-0.005415162454873612,0.016017195950631002
4,1.0,0.004051466187911412,0.005524063978048055,-0.003955838457942229,-0.004469213740594613,0.0013862415525904836,0.0,0.0,0.0,0.0,-0.001446046402022394,0.0,0.0,0.0,-0.0011941090619610462,0.0,0.0,0.0,0.00012248386135937928,-0.00014055830873549446,0.016017195950631002,0.004947390425754428,0.0024448169879853765,-0.0006980315510259905,0.012079437657817493
12,1.0,-0.0013947084522908382,0.004051466187911412,0.005524063978048055,-0.003955838457942229,-0.004469213740594613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012248386135937928,0.012079437657817493,0.016017195950631002,0.004947390425754428,0.0024448169879853765,-0.0024275118004045693
10,1.0,-0.0010206335090096053,-0.0013947084522908382,0.004051466187911412,0.005524063978048055,-0.003955838457942229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024275118004045693,0.012079437657817493,0.016017195950631002,0.004947390425754428,-0.0061511423550089095
12,0.6666666666666666,0.00028678632029244255,-0.0010206335090096053,-0.0013947084522908382,0.004051466187911412,0.005524063978048055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061511423550089095,-0.0024275118004045693,0.012079437657817493,0.016017195950631002,0.0019723865877712132
4,0.5,0.0019830366742323857,0.00028678632029244255,-0.0010206335090096053,-0.0013947084522908382,0.004051466187911412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712132,-0.0061511423550089095,-0.0024275118004045693,0.012079437657817493,0.005294596796090234
10,1.0,0.000274214316371868,0.0019830366742323857,0.00028678632029244255,-0.0010206335090096053,-0.0013947084522908382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005294596796090234,0.0019723865877712132,-0.0061511423550089095,-0.0024275118004045693,0.0018906144496961819
14,0.7142857142857143,-0.0007270646849187878,0.000274214316371868,0.0019830366742323857,0.00028678632029244255,-0.0010206335090096053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018906144496961819,0.005294596796090234,0.0019723865877712132,-0.0061511423550089095,-0.003706699016039927
2,0.0,0.0005963882726209846,-0.0007270646849187878,0.000274214316371868,0.0019830366742323857,0.00028678632029244255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003706699016039927,0.0018906144496961819,0.005294596796090234,0.0019723865877712132,-0.0041263613610228456
4,1.0,0.00278347320236505,0.0005963882726209846,-0.0007270646849187878,0.000274214316371868,0.0019830366742323857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041263613610228456,-0.003706699016039927,0.0018906144496961819,0.005294596796090234,0.0014264366254583827
10,0.4,-0.0005289967487502878,0.00278347320236505,0.0005963882726209846,-0.0007270646849187878,0.000274214316371868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014264366254583827,-0.0041263613610228456,-0.003706699016039927,0.0018906144496961819,-0.0018313776029301732
6,0.6666666666666666,-0.00042923316303111747,-0.0024560819249022092,-0.0005289967487502878,0.00278347320236505,0.0005963882726209846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027181299266104686,-0.0018313776029301732,0.0014264366254583827,-0.0041263613610228456,-0.0005451076587625892
2,1.0,-0.00045327401010319956,-0.00042923316303111747,-0.0024560819249022092,-0.0005289967487502878,0.00278347320236505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005451076587625892,-0.0027181299266104686,-0.0018313776029301732,0.0014264366254583827,-0.0007499318243796571
6,1.0,-0.0017423162065240971,-0.00045327401010319956,-0.00042923316303111747,-0.0024560819249022092,-0.0005289967487502878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007499318243796571,-0.0005451076587625892,-0.0027181299266104686,-0.0018313776029301732,0.0068909053694481415
10,0.8,-0.003580373099981493,-0.0017423162065240971,-0.00045327401010319956,-0.00042923316303111747,-0.0024560819249022092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068909053694481415,-0.0007499318243796571,-0.0005451076587625892,-0.0027181299266104686,0.008673261959615042
6,0.3333333333333333,-0.004822977528763928,-0.003580373099981493,-0.0017423162065240971,-0.00045327401010319956,-0.00042923316303111747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008673261959615042,0.0068909053694481415,-0.0007499318243796571,-0.0005451076587625892,0.002619911326078306
8,1.0,-0.009228562128536844,-0.004822977528763928,-0.003580373099981493,-0.0017423162065240971,-0.00045327401010319956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002619911326078306,0.008673261959615042,0.0068909053694481415,-0.0007499318243796571,-0.0010050251256280562
12,0.6666666666666666,-0.007404162636052258,-0.009228562128536844,-0.004822977528763928,-0.003580373099981493,-0.0017423162065240971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010050251256280562,0.002619911326078306,0.008673261959615042,0.0068909053694481415,-0.002146210596914888
28,0.7142857142857143,-0.00031872509960162443,-0.007404162636052258,-0.009228562128536844,-0.004822977528763928,-0.003580373099981493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002146210596914888,-0.0010050251256280562,0.002619911326078306,0.008673261959615042,-0.0012098400322624325
46,0.4782608695652174,0.003353811818661123,-0.00031872509960162443,-0.007404162636052258,-0.009228562128536844,-0.004822977528763928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012098400322624325,-0.002146210596914888,-0.0010050251256280562,0.002619911326078306,0.005450874831763208
14,0.5714285714285714,0.011867151455895453,0.003353811818661123,-0.00031872509960162443,-0.007404162636052258,-0.009228562128536844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005450874831763208,-0.0012098400322624325,-0.002146210596914888,-0.0010050251256280562,0.005287464025165667
16,0.625,0.011178413764365569,0.011867151455895453,0.003353811818661123,-0.00031872509960162443,-0.007404162636052258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005287464025165667,0.005450874831763208,-0.0012098400322624325,-0.002146210596914888,0.004593874833555445
22,0.8181818181818182,-0.0012064167034961937,0.011178413764365569,0.011867151455895453,0.003353811818661123,-0.00031872509960162443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004593874833555445,0.005287464025165667,0.005450874831763208,-0.0012098400322624325,0.0019882033269267296
6,0.6666666666666666,-0.0018955248869860775,-0.0012064167034961937,0.011178413764365569,0.011867151455895453,0.003353811818661123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019882033269267296,0.004593874833555445,0.005287464025165667,0.005450874831763208,-0.0029763873272041774
16,1.0,0.001635523816941209,-0.0018955248869860775,-0.0012064167034961937,0.011178413764365569,0.011867151455895453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029763873272041774,0.0019882033269267296,0.004593874833555445,0.005287464025165667,-0.005506169563486929
8,0.5,0.004097085984975379,0.001635523816941209,-0.0018955248869860775,-0.0012064167034961937,0.011178413764365569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005506169563486929,-0.0029763873272041774,0.0019882033269267296,0.004593874833555445,-0.001134013741578177
8,0.5,0.00020848597485056963,0.004097085984975379,0.001635523816941209,-0.0018955248869860775,-0.0012064167034961937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001134013741578177,-0.005506169563486929,-0.0029763873272041774,0.0019882033269267296,0.00454120475490849
10,0.8,-0.00032755252751437425,0.00020848597485056963,0.004097085984975379,0.001635523816941209,-0.0018955248869860775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454120475490849,-0.001134013741578177,-0.005506169563486929,-0.0029763873272041774,0.001861454593804046
8,1.0,-0.0009591497524679138,-0.00032755252751437425,0.00020848597485056963,0.004097085984975379,0.001635523816941209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001861454593804046,0.00454120475490849,-0.001134013741578177,-0.005506169563486929,-6.63570006637082e-05
4,1.0,0.000561952246015629,-0.002516458353210571,-0.0009591497524679138,-0.00032755252751437425,0.00020848597485056963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002455371955670582,-6.63570006637082e-05,0.001861454593804046,0.00454120475490849,0.00443532371243216
8,1.0,-0.0025213899909182214,0.000561952246015629,-0.002516458353210571,-0.0009591497524679138,-0.00032755252751437425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443532371243216,0.002455371955670582,-6.63570006637082e-05,0.001861454593804046,-0.00039543926711915756
8,1.0,-0.0035340768871371386,-0.0025213899909182214,0.000561952246015629,-0.002516458353210571,-0.0009591497524679138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039543926711915756,0.00443532371243216,0.002455371955670582,-6.63570006637082e-05,0.0
8,0.5,-0.000240448195436338,-0.0035340768871371386,-0.0025213899909182214,0.000561952246015629,-0.002516458353210571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039543926711915756,0.00443532371243216,0.002455371955670582,-0.009692094679237928
6,0.6666666666666666,0.004154741576276377,-0.000240448195436338,-0.0035340768871371386,-0.0025213899909182214,0.000561952246015629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009692094679237928,0.0,-0.00039543926711915756,0.00443532371243216,-0.016178428761651098
2,1.0,0.0013771877825481393,0.004154741576276377,-0.000240448195436338,-0.0035340768871371386,-0.0025213899909182214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016178428761651098,-0.009692094679237928,0.0,-0.00039543926711915756,-0.003789673140691452
2,0.0,-0.00452651028181561,0.0013771877825481393,0.004154741576276377,-0.000240448195436338,-0.0035340768871371386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003789673140691452,-0.016178428761651098,-0.009692094679237928,0.0,-0.0006793016778752214
6,1.0,-0.0020182604517059444,-0.00452651028181561,0.0013771877825481393,0.004154741576276377,-0.000240448195436338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006793016778752214,-0.003789673140691452,-0.016178428761651098,-0.009692094679237928,-0.003738698932771456
10,0.8,0.002365417950693338,-0.0020182604517059444,-0.00452651028181561,0.0013771877825481393,0.004154741576276377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003738698932771456,-0.0006793016778752214,-0.003789673140691452,-0.016178428761651098,-0.006481986899563363
16,0.875,0.006593129454715685,0.002365417950693338,-0.0020182604517059444,-0.00452651028181561,0.0013771877825481393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006481986899563363,-0.003738698932771456,-0.0006793016778752214,-0.003789673140691452,-0.008035162420163444
6,0.6666666666666666,0.005094401527127479,0.006593129454715685,0.002365417950693338,-0.0020182604517059444,-0.00452651028181561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008035162420163444,-0.006481986899563363,-0.003738698932771456,-0.0006793016778752214,-0.0028385488784268276
24,0.75,-0.0020832220501041387,0.005094401527127479,0.006593129454715685,0.002365417950693338,-0.0020182604517059444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028385488784268276,-0.008035162420163444,-0.006481986899563363,-0.003738698932771456,-0.0007637297785184627
22,0.6363636363636364,0.007249997026252286,-0.0020832220501041387,0.005094401527127479,0.006593129454715685,0.002365417950693338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007637297785184627,-0.0028385488784268276,-0.008035162420163444,-0.006481986899563363,0.0004863813229571967
26,0.9230769230769231,0.005827925624568131,0.007249997026252286,-0.0020832220501041387,0.005094401527127479,0.006593129454715685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004863813229571967,-0.0007637297785184627,-0.0028385488784268276,-0.008035162420163444,-6.944926731033974e-05
26,0.9230769230769231,-0.004661156248532361,0.005827925624568131,0.007249997026252286,-0.0020832220501041387,0.005094401527127479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.944926731033974e-05,0.0004863813229571967,-0.0007637297785184627,-0.0028385488784268276,-0.005417419085984143
20,0.7,-0.00312002359186081,-0.004661156248532361,0.005827925624568131,0.007249997026252286,-0.0020832220501041387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005417419085984143,-6.944926731033974e-05,0.0004863813229571967,-0.0007637297785184627,-0.00803072625698309
10,1.0,-0.005200537211352385,-0.00312002359186081,-0.004661156248532361,0.005827925624568131,0.007249997026252286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007111544081831456,0.0,0.0,0.0,0.0,-0.00803072625698309,-0.005417419085984143,-6.944926731033974e-05,0.0004863813229571967,0.0
8,0.5,-0.006506405300281903,-0.005200537211352385,-0.00312002359186081,-0.004661156248532361,0.005827925624568131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016155111351900953,-0.0007111544081831456,0.0,0.0,0.0,0.0,-0.00803072625698309,-0.005417419085984143,-6.944926731033974e-05,0.003801478352692511
12,0.8333333333333334,-0.0005028494803889227,-0.006506405300281903,-0.005200537211352385,-0.00312002359186081,-0.004661156248532361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0812176236082465e-05,-0.00016155111351900953,-0.0007111544081831456,0.0,0.0,0.003801478352692511,0.0,-0.00803072625698309,-0.005417419085984143,0.0034364261168384758
10,0.8,0.003461824105795319,-0.0005028494803889227,-0.006506405300281903,-0.005200537211352385,-0.00312002359186081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3372453331328416e-05,-4.0812176236082465e-05,-0.00016155111351900953,-0.0007111544081831456,0.0,0.0034364261168384758,0.003801478352692511,0.0,-0.00803072625698309,0.002376292982946726
18,0.8888888888888888,0.0018741569278151182,0.003461824105795319,-0.0005028494803889227,-0.006506405300281903,-0.005200537211352385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007971825731961646,1.3372453331328416e-05,-4.0812176236082465e-05,-0.00016155111351900953,-0.0007111544081831456,0.002376292982946726,0.0034364261168384758,0.003801478352692511,0.0,-0.0024403848835590214
12,0.6666666666666666,0.003044276046134886,0.0018741569278151182,0.003461824105795319,-0.0005028494803889227,-0.006506405300281903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005478642356179231,-0.0007971825731961646,1.3372453331328416e-05,-4.0812176236082465e-05,-0.00016155111351900953,-0.0024403848835590214,0.002376292982946726,0.0034364261168384758,0.003801478352692511,0.009296148738379806
4,1.0,0.0007008499290241943,0.003044276046134886,0.0018741569278151182,0.003461824105795319,-0.0005028494803889227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027296642108520786,-0.0005478642356179231,-0.0007971825731961646,1.3372453331328416e-05,-4.0812176236082465e-05,0.009296148738379806,-0.0024403848835590214,0.002376292982946726,0.0034364261168384758,0.016966759002770226
12,0.5,-0.0033059322788379086,0.0007008499290241943,0.003044276046134886,0.0018741569278151182,0.003461824105795319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019382717615989975,0.00027296642108520786,-0.0005478642356179231,-0.0007971825731961646,1.3372453331328416e-05,0.016966759002770226,0.009296148738379806,-0.0024403848835590214,0.002376292982946726,0.005515832482124505
12,0.5,-8.932399599825835e-05,-0.0033059322788379086,0.0007008499290241943,0.003044276046134886,0.0018741569278151182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001593536182262767,0.00019382717615989975,0.00027296642108520786,-0.0005478642356179231,-0.0007971825731961646,0.005515832482124505,0.016966759002770226,0.009296148738379806,-0.0024403848835590214,-0.0039279425707705595
2,0.0,-0.001322113237212097,-8.932399599825835e-05,-0.0033059322788379086,0.0007008499290241943,0.003044276046134886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008963084081534678,0.0001593536182262767,0.00019382717615989975,0.00027296642108520786,-0.0005478642356179231,-0.0039279425707705595,0.005515832482124505,0.016966759002770226,0.009296148738379806,-0.0029235790046234778
10,0.8,-0.002665617117197705,-0.001322113237212097,-8.932399599825835e-05,-0.0033059322788379086,0.0007008499290241943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008783755553389838,0.0008963084081534678,0.0001593536182262767,0.00019382717615989975,0.00027296642108520786,-0.0029235790046234778,-0.0039279425707705595,0.005515832482124505,0.016966759002770226,0.0025912035458575122
