Gmt time,Open,High,Low,Close,Volume
03.01.2022 00:00:00.000,47355,47360,47118,47122,63694.9986
03.01.2022 01:00:00.000,47122,47199,47015,47178,64411.9978
03.01.2022 02:00:00.000,47178,47178,46918,47052,65141.9982
03.01.2022 03:00:00.000,47052,47133,46788,46857,58954.9989
03.01.2022 04:00:00.000,46857,46999,46818,46878,54786.9988
03.01.2022 05:00:00.000,46880,47268,46841,47141,60320.9995
03.01.2022 06:00:00.000,47139,47162,46953,46987,40228.0018
03.01.2022 07:00:00.000,46988,47133,46915,47112,39370.0004
03.01.2022 08:00:00.000,47112,47189,46998,47042,50090.9984
03.01.2022 09:00:00.000,47042,47155,46842,47038,53119
03.01.2022 10:00:00.000,47038,47304,47036,47193,62988.9965
03.01.2022 11:00:00.000,47193,47487,47191,47452,50397.9996
03.01.2022 12:00:00.000,47451,47626,47238,47250,72677.9997
03.01.2022 13:00:00.000,47250,47411,47198,47213,44241.9983
03.01.2022 14:00:00.000,47213,47323,46852,46922,73803.0002
03.01.2022 15:00:00.000,46923,47066,46665,46740,75512.9978
03.01.2022 16:00:00.000,46739,46827,46344,46540,77040.0017
03.01.2022 17:00:00.000,46539,46840,46472,46650,50739.9999
03.01.2022 18:00:00.000,46650,46782,46479,46526,49412.9993
03.01.2022 19:00:00.000,46527,46704,46427,46441,48243.9995
03.01.2022 20:00:00.000,46440,46457,45768,45976,88022.0011
03.01.2022 21:00:00.000,45975,46308,45880,46053,73948.0034
03.01.2022 22:00:00.000,46053,46495,46042,46280,44626.9996
03.01.2022 23:00:00.000,46281,46622,46234,46503,59048.9991
04.01.2022 00:00:00.000,46504,46588,46225,46294,65457.0013
04.01.2022 01:00:00.000,46294,46454,46111,46125,54827.0009
04.01.2022 02:00:00.000,46125,46310,46016,46168,53403.9997
04.01.2022 03:00:00.000,46168,46437,46077,46387,54186.9998
04.01.2022 04:00:00.000,46387,46467,46090,46156,48875.9987
04.01.2022 05:00:00.000,46156,46349,46091,46204,38573.999
04.01.2022 06:00:00.000,46202,46449,46133,46434,62483.9999
04.01.2022 07:00:00.000,46433,46631,46390,46604,65600.0003
04.01.2022 08:00:00.000,46606,46737,46471,46558,67543
04.01.2022 09:00:00.000,46556,46655,46364,46408,58090.9997
04.01.2022 10:00:00.000,46408,46803,46362,46697,53743.0011
04.01.2022 11:00:00.000,46697,46816,46693,46789,46503
04.01.2022 12:00:00.000,46788,46820,46537,46698,45634.9999
04.01.2022 13:00:00.000,46698,47104,46478,47012,66016.0035
04.01.2022 14:00:00.000,47012,47510,46892,47401,73818.9965
04.01.2022 15:00:00.000,47402,47589,46834,46970,69505.997
04.01.2022 16:00:00.000,46969,46974,46707,46820,46360.001
04.01.2022 17:00:00.000,46817,47032,46598,46600,34736
04.01.2022 18:00:00.000,46599,46777,45614,45792,59066.0013
04.01.2022 19:00:00.000,45799,46509,45648,46102,86611.0027
04.01.2022 20:00:00.000,46102,46582,46023,46322,74394.0026
04.01.2022 21:00:00.000,46322,46359,46082,46283,44089.0007
04.01.2022 22:00:00.000,46231,46289,46041,46212,47070.9987
04.01.2022 23:00:00.000,46212,46212,45810,45884,67111.0004
05.01.2022 00:00:00.000,45884,46351,45778,46335,61236.0016
05.01.2022 01:00:00.000,46333,46390,46164,46167,45026.999
05.01.2022 02:00:00.000,46168,46440,46168,46368,39666.0008
05.01.2022 03:00:00.000,46367,46600,46361,46485,40210.9995
05.01.2022 04:00:00.000,46490,46583,46413,46463,38072.9996
05.01.2022 05:00:00.000,46464,46467,46306,46363,37558.0005
05.01.2022 06:00:00.000,46363,46518,46312,46510,33516.001
05.01.2022 07:00:00.000,46505,46537,46396,46464,33167.0009
05.01.2022 08:00:00.000,46464,46717,46330,46702,40761.9998
05.01.2022 09:00:00.000,46699,47004,46639,46913,52482.0015
05.01.2022 10:00:00.000,46914,47099,46767,46874,46562.9995
05.01.2022 11:00:00.000,46876,46887,46183,46327,60313.0013
05.01.2022 12:00:00.000,46328,46400,45976,46283,69297.9991
05.01.2022 13:00:00.000,46282,46505,46169,46494,59413.9993
05.01.2022 14:00:00.000,46493,46850,46225,46771,72601.9964
05.01.2022 15:00:00.000,46768,46878,46436,46678,68268.0011
05.01.2022 16:00:00.000,46679,46724,46340,46352,54866.001
05.01.2022 17:00:00.000,46353,46514,46066,46071,53846.0016
05.01.2022 18:00:00.000,46072,46303,45612,45981,82143.9996
05.01.2022 19:00:00.000,45980,46152,44603,44722,110455.9973
05.01.2022 20:00:00.000,44722,44865,43820,44026,128692.0011
05.01.2022 21:00:00.000,44026,44363,43512,43658,99694.9971
05.01.2022 22:00:00.000,43746,43826,42562,43489,105255.9987
05.01.2022 23:00:00.000,43491,43757,43317,43492,92399.9995
06.01.2022 00:00:00.000,43499,43809,43339,43729,82626.9984
06.01.2022 01:00:00.000,43732,43829,43367,43616,65778.0021
06.01.2022 02:00:00.000,43606,43665,43217,43303,60772.0017
06.01.2022 03:00:00.000,43303,43357,42880,42894,74763
06.01.2022 04:00:00.000,42895,43192,42659,43096,89175.9992
06.01.2022 05:00:00.000,43096,43285,42881,43109,72388.9992
06.01.2022 06:00:00.000,43110,43266,42967,43144,60456.9986
06.01.2022 07:00:00.000,43144,43313,43059,43296,58398.0009
06.01.2022 08:00:00.000,43296,43313,42979,43112,66527.0016
06.01.2022 09:00:00.000,43113,43140,42504,42638,84299.9965
06.01.2022 10:00:00.000,42641,42988,42633,42929,73255.0025
06.01.2022 11:00:00.000,42929,43002,42749,42927,67162.998
06.01.2022 12:00:00.000,42927,43111,42690,43108,69661.9973
06.01.2022 13:00:00.000,43109,43230,42966,43199,69935.9998
06.01.2022 14:00:00.000,43197,43288,42823,42844,77959.0011
06.01.2022 15:00:00.000,42844,43056,42723,43006,83653.003
06.01.2022 16:00:00.000,43006,43147,42813,42936,71492.9998
06.01.2022 17:00:00.000,42938,43219,42857,43069,60506.9995
06.01.2022 18:00:00.000,43068,43436,43050,43420,64300.0007
06.01.2022 19:00:00.000,43423,43561,43291,43494,61615.0014
06.01.2022 20:00:00.000,43495,43633,43173,43268,59122.9983
06.01.2022 21:00:00.000,43268,43303,43131,43177,47405.9992
06.01.2022 22:00:00.000,43194,43287,43070,43237,39951.0004
06.01.2022 23:00:00.000,43239,43291,43121,43150,39494.9988
07.01.2022 00:00:00.000,43150,43189,42800,42833,53939.9981
07.01.2022 01:00:00.000,42832,43069,42830,43061,49483.9996
07.01.2022 02:00:00.000,43060,43071,42829,42847,45834.0012
07.01.2022 03:00:00.000,42847,42869,41650,41858,96955.0014
07.01.2022 04:00:00.000,41859,41947,41065,41748,109934.0022
07.01.2022 05:00:00.000,41748,41995,41592,41898,80225.9967
07.01.2022 06:00:00.000,41899,41900,41467,41564,72053.9987
07.01.2022 07:00:00.000,41564,41764,41274,41754,79173.997
07.01.2022 08:00:00.000,41754,42760,41672,42129,89368.999
07.01.2022 09:00:00.000,42128,42651,42117,42471,71475.9976
07.01.2022 10:00:00.000,42471,42576,42232,42233,68370.9979
07.01.2022 11:00:00.000,42232,42384,42219,42294,62249.0011
07.01.2022 12:00:00.000,42294,42538,42294,42454,58534.9984
07.01.2022 13:00:00.000,42455,42771,41289,41534,103944.0036
07.01.2022 14:00:00.000,41534,42154,41452,41950,106009.9974
07.01.2022 15:00:00.000,41952,41958,40719,41374,108618.997
07.01.2022 16:00:00.000,41375,42339,40987,42217,122083.9992
07.01.2022 17:00:00.000,42215,42220,41833,42045,76456.0029
07.01.2022 18:00:00.000,42045,42049,41578,41756,69798.0002
07.01.2022 19:00:00.000,41756,41938,41576,41821,67451.9986
07.01.2022 20:00:00.000,41823,42096,41655,41967,78125.9984
07.01.2022 21:00:00.000,41967,42070,41917,41949,47285.0017
07.01.2022 22:00:00.000,41948,41948,41448,41603,32719.9996
07.01.2022 23:00:00.000,41603,41650,41407,41618,43917.9987
08.01.2022 00:00:00.000,41619,42157,41619,42061,42119.9985
08.01.2022 01:00:00.000,42060,42289,41922,41958,34983.0016
08.01.2022 02:00:00.000,41953,42000,41768,41946,25203.9991
08.01.2022 03:00:00.000,41945,41960,41720,41871,29286.9993
08.01.2022 04:00:00.000,41871,42048,41822,41969,35881.0015
08.01.2022 05:00:00.000,41967,42056,41912,42039,23834.9997
08.01.2022 06:00:00.000,42041,42057,41809,41988,29748.0002
08.01.2022 07:00:00.000,41988,42039,41915,41980,29288.9997
08.01.2022 08:00:00.000,41978,42229,41959,42021,51787.0001
08.01.2022 09:00:00.000,42020,42215,42019,42212,45343.0004
08.01.2022 10:00:00.000,42212,42252,41878,41975,39781.9988
08.01.2022 11:00:00.000,41977,42025,41828,42004,39753.0012
08.01.2022 12:00:00.000,42004,42103,41845,41941,46686.9995
08.01.2022 13:00:00.000,41941,42082,41709,41966,53511.0012
08.01.2022 14:00:00.000,41966,42050,41787,41795,48631.0013
08.01.2022 15:00:00.000,41795,41850,41537,41667,65498.0019
08.01.2022 16:00:00.000,41667,41790,41331,41392,66292.0028
08.01.2022 17:00:00.000,41393,41441,40874,40892,84778.0034
08.01.2022 18:00:00.000,40892,41353,40638,40735,90742.9978
08.01.2022 19:00:00.000,40735,41126,40601,40875,87831.9964
08.01.2022 20:00:00.000,40875,41192,40784,41025,70881.0017
08.01.2022 21:00:00.000,41027,42088,40995,41845,73624.2011
08.01.2022 22:00:00.000,41844,42359,41816,41986,60114
08.01.2022 23:00:00.000,41986,42000,41729,41743,56880.001
09.01.2022 00:00:00.000,41743,41874,41457,41827,69169.9982
09.01.2022 01:00:00.000,41827,41969,41675,41880,55438.0007
09.01.2022 02:00:00.000,41880,42231,41847,42169,59027.9996
09.01.2022 03:00:00.000,42169,42170,41865,41898,48498.9993
09.01.2022 04:00:00.000,41896,42159,41869,42143,48133.0007
09.01.2022 05:00:00.000,42142,42152,41782,41817,42557.0011
09.01.2022 06:00:00.000,41817,41999,41748,41931,39896.0002
09.01.2022 07:00:00.000,41930,41961,41846,41863,38984.0007
09.01.2022 08:00:00.000,41863,41990,41686,41719,48066.0014
09.01.2022 09:00:00.000,41718,41816,41542,41571,45334.0001
09.01.2022 10:00:00.000,41571,41775,41475,41698,47313.9994
09.01.2022 11:00:00.000,41698,42033,41697,41916,53840.0002
09.01.2022 12:00:00.000,41915,41975,41747,41814,51933.0017
09.01.2022 13:00:00.000,41813,41950,41538,41538,61558.9991
09.01.2022 14:00:00.000,41536,41789,41530,41598,49725.9982
09.01.2022 15:00:00.000,41600,41735,41293,41682,57640.9996
09.01.2022 16:00:00.000,41683,42199,41641,42196,58058.0011
09.01.2022 17:00:00.000,42201,42255,41959,42154,61434.0007
09.01.2022 18:00:00.000,42156,42303,41995,42024,49924.9995
09.01.2022 19:00:00.000,42024,42787,42002,42765,70569.0011
09.01.2022 20:00:00.000,42764,42825,42439,42518,55394.0013
09.01.2022 21:00:00.000,42516,42593,42360,42370,39657.9988
09.01.2022 22:00:00.000,42375,42564,42151,42256,30172.9999
09.01.2022 23:00:00.000,42256,42340,41833,41920,82813.0022
10.01.2022 00:00:00.000,41920,42089,41691,41715,83076.9986
10.01.2022 01:00:00.000,41716,41908,41662,41877,64921.9975
10.01.2022 02:00:00.000,41877,42054,41788,42004,64236.0002
10.01.2022 03:00:00.000,42004,42056,41930,42032,54845.9999
10.01.2022 04:00:00.000,42032,42299,41997,42262,58646.9993
10.01.2022 05:00:00.000,42265,42282,42028,42082,47318.9987
10.01.2022 06:00:00.000,42087,42100,41902,41988,51095.0014
10.01.2022 07:00:00.000,41985,42162,41970,42055,26008.5594
10.01.2022 08:00:00.000,42055,42162,41785,41875,49315.799
10.01.2022 09:00:00.000,41875,41988,41782,41857,47609.9998
10.01.2022 10:00:00.000,41857,42039,41815,41848,51148.0011
10.01.2022 11:00:00.000,41847,41857,41530,41617,61144.0018
10.01.2022 12:00:00.000,41622,41665,40996,41004,54311.9982
10.01.2022 13:00:00.000,41003,41113,40746,40829,56820.9998
10.01.2022 14:00:00.000,40830,41340,39715,40849,92638.0008
10.01.2022 15:00:00.000,40883,41260,40639,41043,107120.9982
10.01.2022 16:00:00.000,41046,42024,40922,41966,67773.9978
10.01.2022 17:00:00.000,41970,42157,40652,41274,79925.0007
10.01.2022 18:00:00.000,41274,41773,41194,41688,58899.9987
10.01.2022 19:00:00.000,41688,41762,41303,41346,58984.0002
10.01.2022 20:00:00.000,41345,41830,41234,41775,60361.0016
10.01.2022 21:00:00.000,41775,42056,41646,41775,73068.9988
10.01.2022 22:00:00.000,41817,41913,41607,41667,58281.0007
10.01.2022 23:00:00.000,41667,41940,41579,41881,67120.9991
11.01.2022 00:00:00.000,41883,41934,41660,41674,69490.999
11.01.2022 01:00:00.000,41674,42118,41631,41985,65087.9964
11.01.2022 02:00:00.000,41985,42445,41885,42233,84623.0015
11.01.2022 03:00:00.000,42232,42331,42134,42330,72463.9967
11.01.2022 04:00:00.000,42330,42417,42204,42381,77270.0012
11.01.2022 05:00:00.000,42381,42383,42087,42169,59934.0014
11.01.2022 06:00:00.000,42169,42285,42048,42159,67385.003
11.01.2022 07:00:00.000,42160,42303,42148,42265,66086.0017
11.01.2022 08:00:00.000,42265,42575,42002,42046,90437.0025
11.01.2022 09:00:00.000,42048,42195,41905,42040,57723.999
11.01.2022 10:00:00.000,42040,42120,41633,41680,78434.9963
11.01.2022 11:00:00.000,41681,41989,41583,41902,65177.9994
11.01.2022 12:00:00.000,41894,42009,41787,41882,44174.0006
11.01.2022 13:00:00.000,41881,41942,41657,41766,52618.0007
11.01.2022 14:00:00.000,41767,41869,41341,41690,68268.9995
11.01.2022 15:00:00.000,41690,42208,41526,41795,70592.9995
11.01.2022 16:00:00.000,41796,43070,41753,42769,119263.0008
11.01.2022 17:00:00.000,42770,43141,42419,42616,74346.9968
11.01.2022 18:00:00.000,42616,42979,42431,42814,67422.0026
11.01.2022 19:00:00.000,42817,43099,42688,43055,51265.0013
11.01.2022 20:00:00.000,43054,43099,42778,42850,48847.9994
11.01.2022 21:00:00.000,42855,42880,42721,42731,39333.0008
11.01.2022 22:00:00.000,42752,42825,42692,42779,38933.0015
11.01.2022 23:00:00.000,42780,42955,42714,42793,60945.9989
12.01.2022 00:00:00.000,42793,43029,42659,42756,77385.0009
12.01.2022 01:00:00.000,42754,42833,42643,42698,65057.002
12.01.2022 02:00:00.000,42698,42764,42525,42619,66403.0015
12.01.2022 03:00:00.000,42614,42718,42566,42673,44323.9994
12.01.2022 04:00:00.000,42672,42786,42594,42685,45343.9988
12.01.2022 05:00:00.000,42685,42829,42630,42770,44732.9991
12.01.2022 06:00:00.000,42770,42924,42679,42735,50930.0008
12.01.2022 07:00:00.000,42735,42736,42542,42625,47435.9989
12.01.2022 08:00:00.000,42623,42775,42579,42675,52595.0007
12.01.2022 09:00:00.000,42675,42964,42648,42865,61365.0009
12.01.2022 10:00:00.000,42867,43041,42807,42835,61661.9997
12.01.2022 11:00:00.000,42834,43503,42765,43005,69811.0014
12.01.2022 12:00:00.000,43005,43355,42958,43353,90700.0005
12.01.2022 13:00:00.000,43356,44129,43271,43993,135059.9974
12.01.2022 14:00:00.000,43993,44020,43749,43916,136579.0069
12.01.2022 15:00:00.000,43916,44002,43475,43628,110559.9999
12.01.2022 16:00:00.000,43625,43743,43406,43685,95914.9972
12.01.2022 17:00:00.000,43684,43935,43559,43907,93906.9986
12.01.2022 18:00:00.000,43902,43949,43640,43660,92260.0031
12.01.2022 19:00:00.000,43661,43826,43610,43806,92476.0029
12.01.2022 20:00:00.000,43806,44059,43712,43896,90083.003
12.01.2022 21:00:00.000,43896,44341,43819,43839,85070.9975
12.01.2022 22:00:00.000,43852,44013,43823,43912,52131.9993
12.01.2022 23:00:00.000,43912,44093,43889,43964,74522.0035
13.01.2022 00:00:00.000,43964,44093,43744,43782,101025.9986
13.01.2022 01:00:00.000,43782,43863,43588,43604,76801.002
13.01.2022 02:00:00.000,43604,43740,43604,43663,62537.998
13.01.2022 03:00:00.000,43664,43701,43489,43573,86154.9973
13.01.2022 04:00:00.000,43573,43776,43556,43693,77352.0023
13.01.2022 05:00:00.000,43693,43824,43642,43751,73000.9973
13.01.2022 06:00:00.000,43751,43862,43726,43788,71372.0024
13.01.2022 07:00:00.000,43789,43826,43648,43760,77205.0023
13.01.2022 08:00:00.000,43760,43966,43738,43966,82565.0021
13.01.2022 09:00:00.000,43968,44057,43811,43932,69472.9984
13.01.2022 10:00:00.000,43939,44086,43837,43857,76334.998
13.01.2022 11:00:00.000,43858,43894,43595,43677,82726.0017
13.01.2022 12:00:00.000,43677,43876,43661,43871,81151.0012
13.01.2022 13:00:00.000,43872,43997,43755,43990,93388.997
13.01.2022 14:00:00.000,43989,44477,43922,44235,107738.0031
13.01.2022 15:00:00.000,44234,44271,42961,43273,122500.0024
13.01.2022 16:00:00.000,43271,43534,43152,43321,92579.9981
13.01.2022 17:00:00.000,43321,43322,42636,42892,90884.0001
13.01.2022 18:00:00.000,42892,43016,42706,42776,82502.9984
13.01.2022 19:00:00.000,42776,42947,42607,42766,81777.9973
13.01.2022 20:00:00.000,42766,42812,42388,42812,80912.9998
13.01.2022 21:00:00.000,42812,42954,42745,42876,68743.9963
13.01.2022 22:00:00.000,42883,42968,42539,42667,49164.0009
13.01.2022 23:00:00.000,42667,42785,42576,42629,55849.0008
14.01.2022 00:00:00.000,42628,42841,42447,42827,73917.0015
14.01.2022 01:00:00.000,42827,42842,42616,42660,77590.0036
14.01.2022 02:00:00.000,42657,42799,42504,42792,74261.0022
14.01.2022 03:00:00.000,42791,42807,42660,42716,64352.9966
14.01.2022 04:00:00.000,42714,42909,42688,42751,71362.0037
14.01.2022 05:00:00.000,42756,42966,42722,42962,76608.0022
14.01.2022 06:00:00.000,42962,43031,42850,42883,73596.999
14.01.2022 07:00:00.000,42889,42946,42668,42706,54164.9982
14.01.2022 08:00:00.000,42706,42734,42438,42583,86842.9989
14.01.2022 09:00:00.000,42584,42750,42543,42631,65081.0003
14.01.2022 10:00:00.000,42631,42676,42033,42151,82448.9966
14.01.2022 11:00:00.000,42151,42152,41902,42081,87048.0016
14.01.2022 12:00:00.000,42079,42289,41840,42127,76765.9992
14.01.2022 13:00:00.000,42127,42377,42097,42224,87137.9972
14.01.2022 14:00:00.000,42224,43148,42190,43054,116513.9973
14.01.2022 15:00:00.000,43057,43385,42861,43166,121307.9989
14.01.2022 16:00:00.000,43165,43309,42935,43298,87498.0018
14.01.2022 17:00:00.000,43264,43362,42943,42974,82727.0001
14.01.2022 18:00:00.000,42973,43160,42857,43132,59257.0007
14.01.2022 19:00:00.000,43132,43462,43086,43167,83238.9966
14.01.2022 20:00:00.000,43167,43249,43084,43177,74859.9991
14.01.2022 21:00:00.000,43177,43505,43173,43386,43499.0004
14.01.2022 22:00:00.000,43387,43485,43275,43350,21360.0006
14.01.2022 23:00:00.000,43352,43380,43093,43155,26095.9994
15.01.2022 00:00:00.000,43156,43263,43007,43198,22396.0001
15.01.2022 01:00:00.000,43201,43241,42969,43063,22067.9995
15.01.2022 02:00:00.000,43063,43181,43004,43180,15930.0007
15.01.2022 03:00:00.000,43183,43210,43012,43019,12628.0002
15.01.2022 04:00:00.000,43020,43044,42830,43016,16783.0009
15.01.2022 05:00:00.000,43013,43132,42927,43084,15142.0003
15.01.2022 06:00:00.000,43085,43187,42981,43177,16901.9997
15.01.2022 07:00:00.000,43178,43178,43025,43173,18417.9991
15.01.2022 08:00:00.000,43154,43178,43039,43057,34988.001
15.01.2022 09:00:00.000,43056,43144,42959,43139,28263.9991
15.01.2022 10:00:00.000,43139,43345,43089,43186,26054.0005
15.01.2022 11:00:00.000,43187,43187,43038,43089,30301.0009
15.01.2022 12:00:00.000,43089,43106,42646,42769,55132.0016
15.01.2022 13:00:00.000,42770,43039,42723,42984,51288.0012
15.01.2022 14:00:00.000,42985,43378,42836,43268,49210.0008
15.01.2022 15:00:00.000,43269,43480,43164,43473,38529.9996
15.01.2022 16:00:00.000,43473,43496,43308,43403,54910.9988
15.01.2022 17:00:00.000,43406,43612,43319,43459,51929.0008
15.01.2022 18:00:00.000,43460,43460,43316,43397,55149.9985
15.01.2022 19:00:00.000,43397,43616,43386,43598,51311.0012
15.01.2022 20:00:00.000,43598,43867,43546,43555,58012.9996
15.01.2022 21:00:00.000,43555,43582,43232,43377,45281.9988
15.01.2022 22:00:00.000,43404,43463,43199,43301,38956.0014
15.01.2022 23:00:00.000,43301,43438,43133,43134,45628.9984
16.01.2022 00:00:00.000,43140,43170,43062,43135,41351.0017
16.01.2022 01:00:00.000,43133,43217,43061,43062,31773.9993
16.01.2022 02:00:00.000,43062,43148,42910,42985,34993.9987
16.01.2022 03:00:00.000,42985,43119,42931,43058,34775.9984
16.01.2022 04:00:00.000,43058,43143,42938,43104,31534.9996
16.01.2022 05:00:00.000,43104,43193,43056,43056,23569.0009
16.01.2022 06:00:00.000,43050,43281,43002,43275,31766.0011
16.01.2022 07:00:00.000,43274,43332,43208,43286,25283.9997
16.01.2022 08:00:00.000,43287,43379,43136,43139,38908.001
16.01.2022 09:00:00.000,43140,43191,43095,43137,29735.0008
16.01.2022 10:00:00.000,43139,43257,42961,42975,37918.0014
16.01.2022 11:00:00.000,42975,43100,42859,43050,45731.0006
16.01.2022 12:00:00.000,43050,43204,43044,43094,38780.0001
16.01.2022 13:00:00.000,43093,43240,42667,43210,62245.9985
16.01.2022 14:00:00.000,43210,43492,43131,43373,49453.0015
16.01.2022 15:00:00.000,43372,43425,43218,43289,57440.0015
16.01.2022 16:00:00.000,43288,43529,43261,43470,59615.9995
16.01.2022 17:00:00.000,43459,43499,43126,43137,42571.9991
16.01.2022 18:00:00.000,43138,43210,43048,43131,39724.9982
16.01.2022 19:00:00.000,43131,43144,42882,42893,38791.9992
16.01.2022 20:00:00.000,42893,43173,42829,43097,43747.0004
16.01.2022 21:00:00.000,43097,43154,42981,43027,37140.999
16.01.2022 22:00:00.000,43056,43305,43053,43276,20939
16.01.2022 23:00:00.000,43267,43337,43121,43134,54483.0002
17.01.2022 00:00:00.000,43134,43245,42948,42954,51750.0006
17.01.2022 01:00:00.000,42954,43008,42878,42958,47593.9997
17.01.2022 02:00:00.000,42957,43007,42862,42987,54561.0003
17.01.2022 03:00:00.000,42987,43046,42697,42710,57094.9987
17.01.2022 04:00:00.000,42704,42861,42675,42681,57048.0004
17.01.2022 05:00:00.000,42680,42750,42419,42722,61932.9996
17.01.2022 06:00:00.000,42723,42931,42718,42820,73357.0009
17.01.2022 07:00:00.000,42820,43026,42720,42726,57392.9995
17.01.2022 08:00:00.000,42723,42931,42643,42868,74602.0004
17.01.2022 09:00:00.000,42868,42966,42811,42926,58655.9996
17.01.2022 10:00:00.000,42923,42956,42698,42856,56200.0014
17.01.2022 11:00:00.000,42858,42902,42719,42740,44392.0009
17.01.2022 12:00:00.000,42738,42839,42512,42625,61829.0007
17.01.2022 13:00:00.000,42620,42737,42574,42714,54462.0007
17.01.2022 14:00:00.000,42713,42792,42637,42732,63877.9998
17.01.2022 15:00:00.000,42730,42745,42469,42537,58876.0003
17.01.2022 16:00:00.000,42536,42590,42220,42299,89928.0012
17.01.2022 17:00:00.000,42298,42313,42047,42169,77514.9986
17.01.2022 18:00:00.000,42167,42250,41919,42246,51079.9997
17.01.2022 19:00:00.000,42246,42383,42190,42307,35826.9997
17.01.2022 20:00:00.000,42315,42367,42092,42166,48478.9982
17.01.2022 21:00:00.000,42161,42204,41670,41785,62183.9985
17.01.2022 22:00:00.000,41773,42435,41627,42154,64604.9976
17.01.2022 23:00:00.000,42147,42325,42125,42273,61615.9998
18.01.2022 00:00:00.000,42273,42473,42210,42435,66515.9971
18.01.2022 01:00:00.000,42431,42488,42249,42338,54467.9984
18.01.2022 02:00:00.000,42338,42373,42224,42339,52039.9995
18.01.2022 03:00:00.000,42339,42366,42057,42113,49063.0008
18.01.2022 04:00:00.000,42109,42161,41968,42114,63674.0029
18.01.2022 05:00:00.000,42115,42251,42067,42183,46463.9999
18.01.2022 06:00:00.000,42183,42396,42181,42308,44332.9997
18.01.2022 07:00:00.000,42308,42335,42021,42120,48154.9986
18.01.2022 08:00:00.000,42119,42120,41716,41769,77743.0013
18.01.2022 09:00:00.000,41769,42049,41547,41974,81027.0011
18.01.2022 10:00:00.000,41974,42124,41908,42004,54237.999
18.01.2022 11:00:00.000,42005,42013,41770,41931,50039.9992
18.01.2022 12:00:00.000,41930,42004,41703,41870,52345.0002
18.01.2022 13:00:00.000,41872,41895,41483,41715,68942.003
18.01.2022 14:00:00.000,41716,41744,41353,41509,87094.9998
18.01.2022 15:00:00.000,41509,41889,41404,41653,920922.9946
18.01.2022 16:00:00.000,41652,41842,41457,41769,63752.003
18.01.2022 17:00:00.000,41769,41790,41545,41566,52733.9987
