Local time,Open,High,Low,Close,Volume
04.01.2022 06:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 07:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 08:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 09:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 10:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 11:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 12:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 13:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 14:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 15:00:00.000 GMT+0200,17.887,17.887,17.887,17.887,0
04.01.2022 16:00:00.000 GMT+0200,17.756,17.937,17.726,17.917,646018737.793
04.01.2022 17:00:00.000 GMT+0200,17.906,18.196,17.856,18.186,1100032958.9844
04.01.2022 18:00:00.000 GMT+0200,18.176,18.406,18.056,18.156,1535026977.5391
04.01.2022 19:00:00.000 GMT+0200,18.167,18.217,17.927,18.116,614012023.9258
04.01.2022 20:00:00.000 GMT+0200,18.127,18.277,17.947,18.236,948015014.6484
04.01.2022 21:00:00.000 GMT+0200,18.246,18.257,17.817,17.817,467014251.709
04.01.2022 22:00:00.000 GMT+0200,17.826,17.907,17.706,17.886,495010742.1875
04.01.2022 23:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 00:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 01:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 02:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 03:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 04:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 05:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 06:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 07:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 08:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 09:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 10:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 11:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 12:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 13:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 14:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 15:00:00.000 GMT+0200,17.886,17.886,17.886,17.886,0
05.01.2022 16:00:00.000 GMT+0200,17.996,18.127,17.827,17.877,1189009765.625
05.01.2022 17:00:00.000 GMT+0200,17.886,17.947,17.596,17.727,1028016479.4922
05.01.2022 18:00:00.000 GMT+0200,17.716,17.967,17.696,17.877,570008239.7461
05.01.2022 19:00:00.000 GMT+0200,17.876,18.026,17.756,17.976,511010498.0469
05.01.2022 20:00:00.000 GMT+0200,17.976,18.147,17.966,18.076,568009765.625
05.01.2022 21:00:00.000 GMT+0200,18.087,18.977,17.926,18.736,3176033691.4063
05.01.2022 22:00:00.000 GMT+0200,18.746,19.297,18.746,19.256,3481066650.3906
05.01.2022 23:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 00:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 01:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 02:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 03:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 04:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 05:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 06:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 07:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 08:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
06.01.2022 09:00:00.000 GMT+0200,19.256,19.256,19.256,19.256,0
