Local time,Open,High,Low,Close,Volume
04.01.2022 06:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 07:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 08:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 09:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 10:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 11:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 12:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 13:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 14:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 15:00:00.000 GMT+0200,477.756,477.756,477.756,477.756,0
04.01.2022 16:00:00.000 GMT+0200,479.186,479.966,479.046,479.676,131703750.6104
04.01.2022 17:00:00.000 GMT+0200,479.667,479.737,477.497,477.607,267653747.5586
04.01.2022 18:00:00.000 GMT+0200,477.597,477.967,476.416,477.467,258503509.5215
04.01.2022 19:00:00.000 GMT+0200,477.446,477.946,476.697,476.816,186092498.7793
04.01.2022 20:00:00.000 GMT+0200,476.807,477.317,475.586,475.716,197431243.8965
04.01.2022 21:00:00.000 GMT+0200,475.697,477.557,475.676,477.406,165996994.0186
04.01.2022 22:00:00.000 GMT+0200,477.406,478.957,477.366,477.506,181790252.6855
04.01.2022 23:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 00:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 01:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 02:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 03:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 04:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 05:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 06:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 07:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 08:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 09:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 10:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 11:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 12:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 13:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 14:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 15:00:00.000 GMT+0200,477.506,477.506,477.506,477.506,0
05.01.2022 16:00:00.000 GMT+0200,477.147,477.647,476.126,477.207,194536743.1641
05.01.2022 17:00:00.000 GMT+0200,477.206,477.967,476.737,477.296,287310760.498
05.01.2022 18:00:00.000 GMT+0200,477.296,477.387,476.296,476.546,193881744.3848
05.01.2022 19:00:00.000 GMT+0200,476.536,477.247,475.867,475.946,174026992.7979
05.01.2022 20:00:00.000 GMT+0200,475.936,476.117,475.296,475.836,153470748.9014
05.01.2022 21:00:00.000 GMT+0200,475.827,476.886,471.096,471.687,329920989.9902
05.01.2022 22:00:00.000 GMT+0200,471.707,471.707,468.276,468.426,328697753.9063
05.01.2022 23:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 00:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 01:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 02:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 03:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 04:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 05:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 06:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 07:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 08:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 09:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 10:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 11:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 12:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 13:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 14:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 15:00:00.000 GMT+0200,468.426,468.426,468.426,468.426,0
06.01.2022 16:00:00.000 GMT+0200,467.877,470.387,466.796,467.006,197906250
06.01.2022 17:00:00.000 GMT+0200,467.007,469.716,465.416,468.716,395393493.6523
06.01.2022 18:00:00.000 GMT+0200,468.737,469.977,468.026,469.217,346295745.8496
06.01.2022 19:00:00.000 GMT+0200,469.226,470.806,468.676,469.556,277364501.9531
06.01.2022 20:00:00.000 GMT+0200,469.546,469.967,468.387,469.066,254828750.6104
06.01.2022 21:00:00.000 GMT+0200,469.057,469.677,468.266,469.397,255759750.3662
06.01.2022 22:00:00.000 GMT+0200,469.396,470.166,467.107,467.946,279892242.4316
06.01.2022 23:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 00:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 01:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 02:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 03:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 04:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 05:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 06:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 07:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 08:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 09:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 10:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 11:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 12:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 13:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 14:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 15:00:00.000 GMT+0200,467.946,467.946,467.946,467.946,0
07.01.2022 16:00:00.000 GMT+0200,467.906,469.187,466.726,468.627,198714004.5166
07.01.2022 17:00:00.000 GMT+0200,468.637,468.757,464.656,465.247,293864013.6719
07.01.2022 18:00:00.000 GMT+0200,465.247,468.077,464.676,467.637,301957244.873
07.01.2022 19:00:00.000 GMT+0200,467.647,467.797,466.457,467.237,232909255.9814
07.01.2022 20:00:00.000 GMT+0200,467.236,467.667,466.576,466.887,217345001.2207
07.01.2022 21:00:00.000 GMT+0200,466.886,467.727,466.086,467.446,215205245.9717
07.01.2022 22:00:00.000 GMT+0200,467.457,467.967,465.916,466.097,210635498.0469
07.01.2022 23:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 00:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 01:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 02:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 03:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 04:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 05:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 06:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 07:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 08:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 09:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 10:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 11:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 12:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 13:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 14:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 15:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 16:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 17:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 18:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 19:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 20:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 21:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 22:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
08.01.2022 23:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 00:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 01:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 02:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 03:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 04:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 05:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 06:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 07:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 08:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 09:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
09.01.2022 10:00:00.000 GMT+0200,466.097,466.097,466.097,466.097,0
