Gmt time,Open,High,Low,Close,Volume
04.01.2022 13:00:00.000,477.804,477.804,477.804,477.804,0
04.01.2022 14:00:00.000,479.254,479.984,479.064,479.704,130460754.3945
04.01.2022 15:00:00.000,479.703,479.764,477.513,477.623,265161499.0234
04.01.2022 16:00:00.000,477.613,477.984,476.443,477.483,256728485.1074
04.01.2022 17:00:00.000,477.474,477.964,476.723,476.834,183701751.709
04.01.2022 18:00:00.000,476.833,477.333,475.604,475.734,194634246.8262
04.01.2022 19:00:00.000,475.723,477.574,475.693,477.424,163090255.7373
04.01.2022 20:00:00.000,477.434,478.973,477.383,477.524,180078750.6104
04.01.2022 21:00:00.000,477.524,477.524,477.524,477.524,0
04.01.2022 22:00:00.000,477.524,477.524,477.524,477.524,0
04.01.2022 23:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 00:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 01:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 02:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 03:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 04:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 05:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 06:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 07:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 08:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 09:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 10:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 11:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 12:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 13:00:00.000,477.524,477.524,477.524,477.524,0
05.01.2022 14:00:00.000,477.203,477.664,476.143,477.233,193647750.8545
05.01.2022 15:00:00.000,477.234,477.994,476.763,477.324,285804260.2539
05.01.2022 16:00:00.000,477.314,477.404,476.313,476.564,192162246.7041
05.01.2022 17:00:00.000,476.564,477.264,475.883,475.964,172015747.0703
05.01.2022 18:00:00.000,475.954,476.144,475.313,475.864,150859756.4697
05.01.2022 19:00:00.000,475.863,476.914,471.124,471.713,326389495.8496
05.01.2022 20:00:00.000,471.733,471.733,468.303,468.454,326195007.3242
05.01.2022 21:00:00.000,468.454,468.454,468.454,468.454,0
05.01.2022 22:00:00.000,468.454,468.454,468.454,468.454,0
05.01.2022 23:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 00:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 01:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 02:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 03:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 04:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 05:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 06:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 07:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 08:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 09:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 10:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 11:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 12:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 13:00:00.000,468.454,468.454,468.454,468.454,0
06.01.2022 14:00:00.000,467.943,470.404,466.814,467.034,197128250.1221
06.01.2022 15:00:00.000,467.043,469.744,465.443,468.744,394345764.1602
06.01.2022 16:00:00.000,468.753,469.993,468.043,469.233,344532501.2207
06.01.2022 17:00:00.000,469.244,470.834,468.703,469.574,274796508.7891
06.01.2022 18:00:00.000,469.564,469.993,468.413,469.084,252160003.6621
06.01.2022 19:00:00.000,469.083,469.704,468.294,469.423,253378250.1221
06.01.2022 20:00:00.000,469.414,470.194,467.133,467.984,277753997.8027
06.01.2022 21:00:00.000,467.984,467.984,467.984,467.984,0
06.01.2022 22:00:00.000,467.984,467.984,467.984,467.984,0
06.01.2022 23:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 00:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 01:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 02:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 03:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 04:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 05:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 06:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 07:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 08:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 09:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 10:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 11:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 12:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 13:00:00.000,467.984,467.984,467.984,467.984,0
07.01.2022 14:00:00.000,467.954,469.213,466.744,468.653,198149749.7559
07.01.2022 15:00:00.000,468.663,468.784,464.683,465.263,292059997.5586
07.01.2022 16:00:00.000,465.273,468.094,464.693,467.653,300258758.5449
07.01.2022 17:00:00.000,467.663,467.814,466.484,467.263,230119003.2959
07.01.2022 18:00:00.000,467.254,467.693,466.593,466.913,214710494.9951
07.01.2022 19:00:00.000,466.914,467.744,466.103,467.474,212920501.709
07.01.2022 20:00:00.000,467.473,467.994,465.934,466.133,207927001.9531
07.01.2022 21:00:00.000,466.133,466.133,466.133,466.133,0
07.01.2022 22:00:00.000,466.133,466.133,466.133,466.133,0
07.01.2022 23:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 00:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 01:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 02:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 03:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 04:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 05:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 06:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 07:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 08:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 09:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 10:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 11:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 12:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 13:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 14:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 15:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 16:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 17:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 18:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 19:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 20:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 21:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 22:00:00.000,466.133,466.133,466.133,466.133,0
08.01.2022 23:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 00:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 01:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 02:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 03:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 04:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 05:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 06:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 07:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 08:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 09:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 10:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 11:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 12:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 13:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 14:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 15:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 16:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 17:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 18:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 19:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 20:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 21:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 22:00:00.000,466.133,466.133,466.133,466.133,0
09.01.2022 23:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 00:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 01:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 02:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 03:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 04:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 05:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 06:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 07:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 08:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 09:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 10:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 11:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 12:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 13:00:00.000,466.133,466.133,466.133,466.133,0
10.01.2022 14:00:00.000,462.704,463.054,459.053,459.374,199692001.3428
10.01.2022 15:00:00.000,459.363,459.593,456.603,457.793,296704010.0098
10.01.2022 16:00:00.000,457.783,460.194,457.094,459.493,251828247.0703
10.01.2022 17:00:00.000,459.474,460.194,457.973,459.244,201708496.0938
10.01.2022 18:00:00.000,459.264,462.194,459.103,461.894,215378997.8027
10.01.2022 19:00:00.000,461.884,463.864,461.744,462.974,257963256.8359
10.01.2022 20:00:00.000,462.963,465.753,461.594,465.494,303018493.6523
10.01.2022 21:00:00.000,465.494,465.494,465.494,465.494,0
10.01.2022 22:00:00.000,465.494,465.494,465.494,465.494,0
10.01.2022 23:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 00:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 01:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 02:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 03:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 04:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 05:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 06:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 07:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 08:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 09:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 10:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 11:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 12:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 13:00:00.000,465.494,465.494,465.494,465.494,0
11.01.2022 14:00:00.000,465.233,465.464,462.064,462.863,182085754.3945
11.01.2022 15:00:00.000,462.863,464.984,462.363,463.444,340646759.0332
11.01.2022 16:00:00.000,463.484,468.064,463.333,467.554,329799987.793
11.01.2022 17:00:00.000,467.564,467.964,466.683,467.764,221676254.2725
11.01.2022 18:00:00.000,467.773,468.574,467.003,468.473,181964492.7979
11.01.2022 19:00:00.000,468.463,469.383,467.723,468.893,171358245.8496
11.01.2022 20:00:00.000,468.903,469.854,468.554,469.784,171677246.0938
11.01.2022 21:00:00.000,469.784,469.784,469.784,469.784,0
11.01.2022 22:00:00.000,469.784,469.784,469.784,469.784,0
11.01.2022 23:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 00:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 01:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 02:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 03:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 04:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 05:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 06:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 07:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 08:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 09:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 10:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 11:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 12:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 13:00:00.000,469.784,469.784,469.784,469.784,0
12.01.2022 14:00:00.000,471.593,472.684,470.903,472.634,178413253.7842
12.01.2022 15:00:00.000,472.654,473.204,470.133,470.744,300785491.9434
12.01.2022 16:00:00.000,470.754,471.534,468.953,470.994,257627746.582
12.01.2022 17:00:00.000,471.003,471.874,470.263,471.724,183801742.5537
12.01.2022 18:00:00.000,471.734,471.784,470.183,470.374,207414749.1455
12.01.2022 19:00:00.000,470.373,471.194,469.793,470.933,171858245.8496
12.01.2022 20:00:00.000,470.944,471.674,470.143,471.114,211324249.2676
12.01.2022 21:00:00.000,471.114,471.114,471.114,471.114,0
12.01.2022 22:00:00.000,471.114,471.114,471.114,471.114,0
12.01.2022 23:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 00:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 01:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 02:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 03:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 04:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 05:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 06:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 07:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 08:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 09:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 10:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 11:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 12:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 13:00:00.000,471.114,471.114,471.114,471.114,0
13.01.2022 14:00:00.000,472.213,472.904,471.763,472.363,179730255.127
13.01.2022 15:00:00.000,472.353,472.544,469.193,469.953,319962249.7559
13.01.2022 16:00:00.000,469.954,471.363,469.453,470.923,282978485.1074
13.01.2022 17:00:00.000,470.913,470.913,466.914,467.633,318087249.7559
13.01.2022 18:00:00.000,467.613,468.873,466.993,468.664,278564239.502
13.01.2022 19:00:00.000,468.653,469.224,466.793,467.354,251219253.54
13.01.2022 20:00:00.000,467.344,467.383,463.483,464.723,292232238.7695
13.01.2022 21:00:00.000,464.723,464.723,464.723,464.723,0
13.01.2022 22:00:00.000,464.723,464.723,464.723,464.723,0
13.01.2022 23:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 00:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 01:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 02:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 03:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 04:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 05:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 06:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 07:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 08:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 09:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 10:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 11:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 12:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 13:00:00.000,464.723,464.723,464.723,464.723,0
14.01.2022 14:00:00.000,461.194,464.514,460.733,464.404,208966247.5586
14.01.2022 15:00:00.000,464.403,464.864,461.814,462.613,368639251.709
14.01.2022 16:00:00.000,462.604,463.413,460.723,462.954,290175750.7324
14.01.2022 17:00:00.000,462.964,463.304,460.544,460.654,247035247.8027
14.01.2022 18:00:00.000,460.643,462.173,459.913,461.983,246386749.2676
14.01.2022 19:00:00.000,461.973,463.144,461.444,462.254,291156250
14.01.2022 20:00:00.000,462.254,465.094,462.254,464.933,242114242.5537
14.01.2022 21:00:00.000,464.933,464.933,464.933,464.933,0
14.01.2022 22:00:00.000,464.933,464.933,464.933,464.933,0
14.01.2022 23:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 00:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 01:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 02:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 03:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 04:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 05:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 06:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 07:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 08:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 09:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 10:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 11:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 12:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 13:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 14:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 15:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 16:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 17:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 18:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 19:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 20:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 21:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 22:00:00.000,464.933,464.933,464.933,464.933,0
15.01.2022 23:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 00:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 01:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 02:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 03:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 04:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 05:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 06:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 07:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 08:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 09:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 10:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 11:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 12:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 13:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 14:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 15:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 16:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 17:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 18:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 19:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 20:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 21:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 22:00:00.000,464.933,464.933,464.933,464.933,0
16.01.2022 23:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 00:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 01:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 02:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 03:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 04:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 05:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 06:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 07:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 08:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 09:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 10:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 11:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 12:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 13:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 14:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 15:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 16:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 17:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 18:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 19:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 20:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 21:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 22:00:00.000,464.933,464.933,464.933,464.933,0
17.01.2022 23:00:00.000,464.933,464.933,464.933,464.933,0
18.01.2022 00:00:00.000,464.933,464.933,464.933,464.933,0
18.01.2022 01:00:00.000,464.933,464.933,464.933,464.933,0
18.01.2022 02:00:00.000,464.933,464.933,464.933,464.933,0
18.01.2022 03:00:00.000,464.933,464.933,464.933,464.933,0
