Local time,Open,High,Low,Close,Volume
03.01.2022 22:00:00.000 GMT+0200,1801.926,1804.776,1801.431,1801.996,1698235.0349
03.01.2022 23:00:00.000 GMT+0200,1802.006,1802.522,1801.261,1801.942,539605.0215
04.01.2022 00:00:00.000 GMT+0200,1801.942,1801.942,1801.942,1801.942,0
04.01.2022 01:00:00.000 GMT+0200,1802.356,1804.602,1801.546,1804.432,538389.9808
04.01.2022 02:00:00.000 GMT+0200,1804.432,1805.162,1803.192,1804.702,958090.0073
04.01.2022 03:00:00.000 GMT+0200,1804.712,1807.101,1803.466,1805.412,3116369.9627
04.01.2022 04:00:00.000 GMT+0200,1805.412,1807.342,1804.902,1805.652,1854410.0523
04.01.2022 05:00:00.000 GMT+0200,1805.622,1806.462,1804.002,1804.462,1750810.0271
04.01.2022 06:00:00.000 GMT+0200,1804.485,1804.542,1803.395,1803.745,839500.01
04.01.2022 07:00:00.000 GMT+0200,1803.762,1805.742,1803.472,1805.642,977419.9724
04.01.2022 08:00:00.000 GMT+0200,1805.642,1806.322,1803.705,1803.762,1316149.95
04.01.2022 09:00:00.000 GMT+0200,1803.792,1807.695,1803.505,1806.052,1655879.9744
04.01.2022 10:00:00.000 GMT+0200,1806.062,1807.082,1803.565,1804.225,1958619.9522
04.01.2022 11:00:00.000 GMT+0200,1804.231,1806.942,1802.205,1805.982,1793110.013
04.01.2022 12:00:00.000 GMT+0200,1806.052,1808.852,1805.572,1805.862,1563269.9728
04.01.2022 13:00:00.000 GMT+0200,1805.842,1805.881,1802.582,1804.292,1669989.9435
04.01.2022 14:00:00.000 GMT+0200,1804.292,1805.272,1798.615,1801.425,2110090.0173
04.01.2022 15:00:00.000 GMT+0200,1801.435,1807.532,1799.985,1807.342,3114619.9703
04.01.2022 16:00:00.000 GMT+0200,1807.342,1811.162,1806.452,1810.502,4190790.1764
04.01.2022 17:00:00.000 GMT+0200,1810.522,1816.962,1807.772,1814.845,4916920.1851
04.01.2022 18:00:00.000 GMT+0200,1814.862,1815.815,1811.865,1812.805,3250180.006
04.01.2022 19:00:00.000 GMT+0200,1812.805,1815.322,1812.085,1813.782,1677520.0367
04.01.2022 20:00:00.000 GMT+0200,1813.782,1815.372,1813.692,1815.262,1425789.9523
04.01.2022 21:00:00.000 GMT+0200,1815.262,1815.455,1813.975,1814.762,1283270.0014
04.01.2022 22:00:00.000 GMT+0200,1814.752,1815.632,1813.642,1815.415,1201640.0099
04.01.2022 23:00:00.000 GMT+0200,1815.425,1815.632,1814.395,1814.845,497940.0039
05.01.2022 00:00:00.000 GMT+0200,1814.845,1814.845,1814.845,1814.845,0
05.01.2022 01:00:00.000 GMT+0200,1815.255,1815.542,1813.305,1814.192,598174.9892
05.01.2022 02:00:00.000 GMT+0200,1814.192,1814.922,1812.996,1813.186,1053670.0487
05.01.2022 03:00:00.000 GMT+0200,1813.156,1815.632,1812.976,1815.462,1022979.9747
05.01.2022 04:00:00.000 GMT+0200,1815.442,1816.442,1814.372,1815.812,1027430.0575
05.01.2022 05:00:00.000 GMT+0200,1815.842,1816.752,1814.642,1815.622,834839.9997
05.01.2022 06:00:00.000 GMT+0200,1815.622,1815.652,1814.822,1815.182,702679.9917
05.01.2022 07:00:00.000 GMT+0200,1815.162,1816.352,1814.532,1816.056,1157680.0346
05.01.2022 08:00:00.000 GMT+0200,1816.056,1817.312,1812.966,1813.252,1258749.9619
05.01.2022 09:00:00.000 GMT+0200,1813.302,1815.966,1812.746,1813.722,1346950.0542
05.01.2022 10:00:00.000 GMT+0200,1813.712,1817.852,1813.566,1817.042,1835610.0321
05.01.2022 11:00:00.000 GMT+0200,1817.042,1820.402,1816.482,1817.922,1423189.9977
05.01.2022 12:00:00.000 GMT+0200,1817.932,1820.226,1817.912,1818.602,1344449.9969
05.01.2022 13:00:00.000 GMT+0200,1818.592,1820.982,1817.992,1818.846,1439890.027
05.01.2022 14:00:00.000 GMT+0200,1818.886,1819.442,1817.223,1818.182,1308490.0379
05.01.2022 15:00:00.000 GMT+0200,1818.182,1828.162,1815.196,1825.772,4372300.148
05.01.2022 16:00:00.000 GMT+0200,1825.772,1829.872,1825.342,1826.072,4070240.0208
05.01.2022 17:00:00.000 GMT+0200,1826.062,1826.872,1820.652,1823.532,3215329.8855
05.01.2022 18:00:00.000 GMT+0200,1823.532,1825.616,1822.636,1824.212,2408179.9984
05.01.2022 19:00:00.000 GMT+0200,1824.212,1825.832,1822.782,1823.032,1763759.9707
05.01.2022 20:00:00.000 GMT+0200,1823.032,1825.146,1822.832,1824.082,1061759.9487
05.01.2022 21:00:00.000 GMT+0200,1824.082,1824.652,1812.702,1813.196,4374899.8642
05.01.2022 22:00:00.000 GMT+0200,1813.242,1814.452,1808.536,1810.252,2385469.9135
05.01.2022 23:00:00.000 GMT+0200,1810.192,1811.166,1809.086,1811.162,578137.9938
